,catégorie,rang,nom,an,temps
225,QD2,25.0,Fro,-9223372036854775808,1900-01-01 00:49:37
226,QD1,83.0,Fro,-9223372036854775808,1900-01-01 00:55:09.100000
227,QD2,100.0,Fro,-9223372036854775808,1900-01-01 00:56:44.600000
228,MH1,12.0,Fro,-9223372036854775808,1900-01-01 02:44:51.600000
229,QH4,68.0,Fro,-9223372036854775808,1900-01-01 00:53:39.500000
230,RH,88.0,Fro,-9223372036854775808,1900-01-01 00:57:19.200000
231,SD2,54.0,Fro,-9223372036854775808,1900-01-01 01:51:29.900000
232,SH4,186.0,Fro,-9223372036854775808,1900-01-01 01:57:11.200000
233,QD2,185.0,Fro,-9223372036854775808,1900-01-01 01:10:34.600000
234,MH3,391.0,Fru,-9223372036854775808,1900-01-01 05:45:17.700000
235,SH4,227.0,Fru,-9223372036854775808,1900-01-01 02:09:02.900000
236,K6,33.0,Fuc,-9223372036854775808,1900-01-01 00:24:57.800000
237,MH4,10.0,Fuc,-9223372036854775808,1900-01-01 03:13:40.700000
238,K2,95.0,Fue,-9223372036854775808,1900-01-01 00:23:40.300000
239,K1,67.0,Fue,-9223372036854775808,1900-01-01 00:24:07.400000
240,SH2,434.0,Fue,-9223372036854775808,1900-01-01 02:06:04.500000
241,QH4,56.0,Fue,-9223372036854775808,1900-01-01 00:51:25.600000
242,SH2,62.0,Fue,-9223372036854775808,1900-01-01 01:24:24.400000
243,QH4,81.0,Fuh,-9223372036854775808,1900-01-01 00:55:47.100000
244,SH4,210.0,Fuj,-9223372036854775808,1900-01-01 02:02:39.800000
245,QD1,149.0,Fuk,-9223372036854775808,1900-01-01 01:08:38.300000
246,SH2,271.0,Fum,-9223372036854775808,1900-01-01 01:40:44.600000
247,SH3,358.0,Fum,-9223372036854775808,1900-01-01 02:00:52.300000
248,MH3,147.0,Fuo,-9223372036854775808,1900-01-01 03:32:09.900000
249,SH2,145.0,Fur,-9223372036854775808,1900-01-01 01:31:33.900000
250,MH2,223.0,Fur,-9223372036854775808,1900-01-01 03:31:43.400000
0,SH2,278.0,Qua,-9223372036854775808,1900-01-01 01:41:33.600000
1,RH,56.0,Que,-9223372036854775808,1900-01-01 00:50:37.300000
2,MH2,385.0,Que,-9223372036854775808,1900-01-01 04:07:19.500000
3,QD2,135.0,Qui,-9223372036854775808,1900-01-01 00:59:21.300000
0,SH2,281.0,Gaa,,1900-01-01 01:41:39.200000
1,K1,51.0,Gac,,1900-01-01 00:22:51.600000
2,K1,94.0,Gac,,1900-01-01 00:27:28.400000
3,QH3,165.0,Gac,,1900-01-01 00:55:16.900000
4,QD2,32.0,Gac,,1900-01-01 00:50:31.700000
5,QD1,139.0,Gac,,1900-01-01 01:03:10
6,SH1,1.0,Gad,,1900-01-01 01:08:36.100000
7,RJG,10.0,Gae,,1900-01-01 00:58:38.100000
8,RH,21.0,Gae,,1900-01-01 00:43:09.400000
9,QD2,92.0,Gae,,1900-01-01 00:56:14
10,RJG,12.0,Gae,,1900-01-01 01:02:51.700000
11,QH1,135.0,Gae,,1900-01-01 00:46:44.300000
12,QH2,135.0,Gag,,1900-01-01 00:46:42.800000
13,QD2,21.0,Gag,,1900-01-01 00:49:00.500000
14,MD2,38.0,Gai,,1900-01-01 03:54:02.100000
15,SD1,81.0,Gai,,1900-01-01 02:16:23.400000
16,MH2,134.0,Gai,,1900-01-01 03:18:46.100000
17,QH3,3.0,Gai,,1900-01-01 00:35:04.100000
18,SH1,147.0,Gai,,1900-01-01 01:45:39.400000
19,SH1,38.0,Gai,,1900-01-01 01:26:19.400000
20,MH2,382.0,Gal,,1900-01-01 04:06:14.300000
21,MD2,59.0,Gal,,1900-01-01 04:25:57.300000
22,SD1,54.0,Gal,,1900-01-01 01:57:49.600000
23,QH2,251.0,Gal,,1900-01-01 00:57:02.300000
24,SH3,218.0,Gal,,1900-01-01 01:43:55.100000
25,K1,95.0,Gal,,1900-01-01 00:27:37.400000
26,SH2,168.0,Gam,,1900-01-01 01:33:27.600000
27,SH3,144.0,Gam,,1900-01-01 01:37:42.400000
28,MH1,131.0,Gam,,1900-01-01 04:06:41.900000
29,MH2,160.0,Gam,,1900-01-01 03:22:27.200000
30,MH1,153.0,Gam,,1900-01-01 04:35:47.500000
31,MH3,196.0,Gan,,1900-01-01 03:39:32
32,K4,66.0,Gan,,1900-01-01 00:19:42.800000
33,SH3,70.0,Gan,,1900-01-01 01:31:03.600000
34,SD3,78.0,Gan,,1900-01-01 02:02:06
35,QH2,205.0,Gan,,1900-01-01 00:50:53.100000
36,MD2,45.0,Gan,,1900-01-01 04:00:58.600000
37,MH3,53.0,Gan,,1900-01-01 03:13:17.200000
38,MH1,27.0,Gar,,1900-01-01 03:04:45.700000
39,K3,110.0,Gar,,1900-01-01 00:24:05.100000
40,MH3,39.0,Gar,,1900-01-01 03:08:53.600000
41,SH2,70.0,Gar,,1900-01-01 01:25:25
42,SH3,162.0,Gar,,1900-01-01 01:39:48.200000
43,K6,48.0,Gar,,1900-01-01 00:28:42.100000
44,K6,57.0,Gar,,1900-01-01 00:29:36.600000
45,K7,92.0,Gar,,1900-01-01 00:30:38
46,K3,65.0,Gar,,1900-01-01 00:19:11.600000
47,QH3,29.0,Gar,,1900-01-01 00:40:13.200000
48,MH2,377.0,Gar,,1900-01-01 04:03:02.700000
49,SH2,396.0,Gar,,1900-01-01 01:56:25.200000
50,MH2,45.0,Gar,,1900-01-01 02:58:07.500000
51,SH2,183.0,Gar,,1900-01-01 01:34:19
52,SD2,1.0,Gar,,1900-01-01 01:21:47.900000
53,SD4,13.0,Gar,,1900-01-01 01:54:33.600000
54,MD3,48.0,Gar,,1900-01-01 05:02:21.800000
55,SH4,63.0,Gar,,1900-01-01 01:39:36.100000
56,SH2,140.0,Gar,,1900-01-01 01:31:20.100000
57,MH4,31.0,Gar,,1900-01-01 03:25:05.100000
58,SH4,164.0,Gas,,1900-01-01 01:52:54.100000
59,QH2,249.0,Gas,,1900-01-01 00:56:14.400000
60,SH3,394.0,Gas,,1900-01-01 02:13:45.700000
61,RH,154.0,Gas,,1900-01-01 01:17:13.600000
62,RH,123.0,Gas,,1900-01-01 01:06:14
63,QD1,18.0,Gas,,1900-01-01 00:44:03.200000
64,MD2,21.0,Gas,,1900-01-01 03:40:24.200000
65,MH2,142.0,Gas,,1900-01-01 03:20:09.300000
66,SH2,10.0,Gat,,1900-01-01 01:14:24.900000
67,SH4,81.0,Gat,,1900-01-01 01:41:56.500000
68,SH3,298.0,Gau,,1900-01-01 01:51:11.100000
69,QD1,115.0,Gau,,1900-01-01 00:58:49.500000
70,SH4,90.0,Gau,,1900-01-01 01:42:52.500000
71,MH3,205.0,Gau,,1900-01-01 03:41:00.200000
72,MH1,49.0,Gau,,1900-01-01 03:19:21.300000
73,SH1,172.0,Gau,,1900-01-01 01:53:08.600000
74,QH3,189.0,Gau,,1900-01-01 00:59:39.700000
75,QH2,142.0,Gau,,1900-01-01 00:47:04.700000
76,QH3,107.0,Gau,,1900-01-01 00:49:00.200000
77,QH3,78.0,Gav,,1900-01-01 00:46:56.600000
78,QD1,68.0,Gav,,1900-01-01 00:51:37.200000
79,SH3,121.0,Gay,,1900-01-01 01:36:04.300000
80,QD1,95.0,Gay,,1900-01-01 00:56:31.700000
81,RH,24.0,Gay,,1900-01-01 00:44:38.500000
82,SH1,77.0,Gay,,1900-01-01 01:32:30.800000
83,SH2,236.0,Gaz,,1900-01-01 01:38:13.400000
84,SD3,70.0,Gee,,1900-01-01 01:59:37.500000
85,QH2,91.0,Geh,,1900-01-01 00:44:22.400000
86,SH2,385.0,Gei,,1900-01-01 01:54:38.600000
87,QH1,197.0,Gei,,1900-01-01 00:54:22.300000
88,QH2,22.0,Gei,,1900-01-01 00:37:21.500000
89,K8,20.0,Gei,,1900-01-01 00:19:45.200000
90,K6,46.0,Gei,,1900-01-01 00:28:32.800000
91,K2,85.0,Gei,,1900-01-01 00:22:49.700000
92,MH1,110.0,Gem,,1900-01-01 03:55:04
93,QD4,40.0,Gen,,1900-01-01 01:54:24.400000
94,MD1,8.0,Gen,,1900-01-01 03:26:24.400000
95,SH3,348.0,Gen,,1900-01-01 01:58:02
96,MH2,270.0,Gen,,1900-01-01 03:40:51.800000
97,QH2,101.0,Gen,,1900-01-01 00:44:53.500000
98,MH2,399.0,Gen,,1900-01-01 04:14:31.500000
99,SH2,367.0,Gen,,1900-01-01 01:51:19.100000
100,RD,11.0,Gen,,1900-01-01 00:58:14.600000
101,SH3,215.0,Gen,,1900-01-01 01:43:41.900000
102,SH4,167.0,Gen,,1900-01-01 01:53:35.400000
103,SH1,14.0,Gen,,1900-01-01 01:18:39.300000
104,K6,21.0,Gen,,1900-01-01 00:22:02.500000
105,SH2,120.0,Gen,,1900-01-01 01:29:32.800000
106,QH1,182.0,Gen,,1900-01-01 00:52:14.600000
107,MH2,109.0,Ger,,1900-01-01 03:12:02.600000
108,QD2,31.0,Ger,,1900-01-01 00:50:10.500000
109,RD,58.0,Ger,,1900-01-01 01:34:18
110,QD1,113.0,Ger,,1900-01-01 00:58:09.500000
111,MH4,47.0,Ger,,1900-01-01 03:34:37.600000
112,QD4,8.0,Ger,,1900-01-01 00:54:48.600000
113,QH3,166.0,Ger,,1900-01-01 00:55:23.600000
114,K3,48.0,Ger,,1900-01-01 00:18:37
115,MH2,79.0,Ger,,1900-01-01 03:06:37.600000
116,QD2,107.0,Ger,,1900-01-01 00:57:32.300000
117,MH3,279.0,Ger,,1900-01-01 03:56:05.800000
118,MH4,120.0,Ger,,1900-01-01 04:02:19.100000
119,SH1,17.0,Gex,,1900-01-01 01:19:19.700000
120,K2,41.0,Gha,,1900-01-01 00:19:16.700000
121,QH2,35.0,Ghe,,1900-01-01 00:39:08.400000
122,MH2,94.0,Ghi,,1900-01-01 03:09:16.600000
123,K4,42.0,Gia,,1900-01-01 00:18:08.700000
124,K8,46.0,Gia,,1900-01-01 00:21:49.900000
125,QD2,130.0,Gia,,1900-01-01 00:58:58.800000
126,MH2,188.0,Gia,,1900-01-01 03:27:02.200000
127,QH1,177.0,Gia,,1900-01-01 00:51:32.400000
128,K4,66.0,Gia,,1900-01-01 00:19:42.800000
129,SH4,231.0,Gia,,1900-01-01 02:12:15.800000
130,QH2,113.0,Gia,,1900-01-01 00:45:18.900000
131,SH2,330.0,Gia,,1900-01-01 01:46:06.100000
132,QD3,108.0,Gif,,1900-01-01 01:12:14.100000
133,QD1,54.0,Gig,,1900-01-01 00:49:14.300000
134,QH1,72.0,Gig,,1900-01-01 00:42:31.300000
135,SH2,186.0,Gig,,1900-01-01 01:34:27.100000
136,SH1,160.0,Gig,,1900-01-01 01:49:07
137,MH4,128.0,Gig,,1900-01-01 04:04:13.500000
138,MH3,220.0,Gig,,1900-01-01 03:44:00.500000
139,MH1,42.0,Gig,,1900-01-01 03:14:01.700000
140,SH4,121.0,Gig,,1900-01-01 01:45:38.900000
141,SH2,225.0,Gil,,1900-01-01 01:37:12.500000
142,MH1,70.0,Gil,,1900-01-01 03:34:32.500000
143,SD1,43.0,Gil,,1900-01-01 01:53:42.600000
144,QH2,31.0,Gil,,1900-01-01 00:38:45.200000
145,K1,21.0,Gil,,1900-01-01 00:20:30.900000
146,K8,28.0,Gil,,1900-01-01 00:20:36.300000
147,K2,18.0,Gil,,1900-01-01 00:18:37.400000
148,RD,57.0,Gil,,1900-01-01 01:30:37.300000
149,SD3,16.0,Gil,,1900-01-01 01:42:14.100000
150,K8,51.0,Gil,,1900-01-01 00:22:20.200000
151,K9,30.0,Gil,,1900-01-01 00:21:34.800000
152,QH2,81.0,Gil,,1900-01-01 00:43:26.700000
153,SH2,6.0,Gil,,1900-01-01 01:13:39.400000
154,SH1,82.0,Gil,,1900-01-01 01:33:16
155,RH,147.0,Gil,,1900-01-01 01:13:02.900000
156,QH1,205.0,Gin,,1900-01-01 00:57:39.500000
157,QH2,191.0,Gin,,1900-01-01 00:49:46.300000
158,MH4,53.0,Gin,,1900-01-01 03:36:00.600000
159,SH2,384.0,Gin,,1900-01-01 01:54:38.400000
160,SD3,52.0,Gio,,1900-01-01 01:54:41.700000
161,MD1,27.0,Gio,,1900-01-01 04:14:10.800000
162,QH4,61.0,Gio,,1900-01-01 00:52:35.600000
163,K1,39.0,Gio,,1900-01-01 00:21:37.300000
164,SH4,15.0,Gio,,1900-01-01 01:28:19.400000
165,K6,52.0,Gio,,1900-01-01 00:29:15.800000
166,QH3,198.0,Gio,,1900-01-01 01:07:39.900000
167,MH2,36.0,Gio,,1900-01-01 02:56:28.400000
168,SD2,73.0,Gio,,1900-01-01 01:56:37.600000
169,SD3,67.0,Gir,,1900-01-01 01:58:46.400000
170,SD1,23.0,Gir,,1900-01-01 01:45:40.900000
171,SH4,19.0,Gir,,1900-01-01 01:29:04.500000
172,SD1,29.0,Gir,,1900-01-01 01:48:33.700000
173,QH1,117.0,Gir,,1900-01-01 00:44:53
174,QH1,106.0,Gir,,1900-01-01 00:44:19.400000
175,RJG,3.0,Gir,,1900-01-01 00:42:57.300000
176,QH2,109.0,Gir,,1900-01-01 00:45:03.800000
177,K10,5.0,Gir,,1900-01-01 00:17:42.900000
178,QH2,236.0,Gir,,1900-01-01 00:54:35.600000
179,SD4,1.0,Gir,,1900-01-01 01:38:57.600000
180,K6,60.0,Gir,,1900-01-01 00:30:04.500000
181,QH3,122.0,Gir,,1900-01-01 00:50:12
182,RH,160.0,Gir,,1900-01-01 01:21:30
183,K9,25.0,Gir,,1900-01-01 00:21:15.500000
184,QD1,137.0,Gir,,1900-01-01 01:02:59.700000
185,MH2,54.0,Gis,,1900-01-01 02:59:59
186,QH2,265.0,Gis,,1900-01-01 00:59:10
187,QH3,16.0,Gla,,1900-01-01 00:38:53.400000
188,MH2,49.0,Gla,,1900-01-01 02:58:49.400000
189,QH3,87.0,Gla,,1900-01-01 00:47:38.200000
190,QH1,142.0,Gla,,1900-01-01 00:47:36.600000
191,QD4,9.0,Gla,,1900-01-01 00:55:18.500000
192,K8,71.0,Gla,,1900-01-01 00:24:58.900000
193,MD2,64.0,Gle,,1900-01-01 04:46:15.200000
194,MD3,6.0,Glo,,1900-01-01 03:29:21.200000
195,SH2,422.0,Gma,,1900-01-01 02:01:02.500000
196,SH3,188.0,Gna,,1900-01-01 01:41:56.200000
197,MH2,199.0,Gno,,1900-01-01 03:28:14.200000
198,MH4,173.0,Goc,,1900-01-01 04:29:14.200000
199,QD4,27.0,God,,1900-01-01 01:05:22.700000
200,QH1,171.0,God,,1900-01-01 00:50:32.200000
201,MH4,100.0,God,,1900-01-01 03:53:07
202,QH4,12.0,Goe,,1900-01-01 00:43:54
203,MH2,374.0,Goe,,1900-01-01 04:02:21.500000
204,SD4,27.0,Gog,,1900-01-01 02:08:19.600000
205,QD4,28.0,Goh,,1900-01-01 01:06:16
206,K8,55.0,Gol,,1900-01-01 00:22:34.600000
207,QD3,55.0,Gol,,1900-01-01 00:57:35.600000
208,RH,116.0,Gol,,1900-01-01 01:04:50.500000
209,MH1,143.0,Gol,,1900-01-01 04:18:08.500000
210,K6,47.0,Gol,,1900-01-01 00:28:37.600000
211,QH4,91.0,Gol,,1900-01-01 00:57:36.900000
212,QH3,175.0,Gol,,1900-01-01 00:57:03.900000
213,K4,12.0,Gol,,1900-01-01 00:16:07.300000
214,QD2,75.0,Gol,,1900-01-01 00:54:22.400000
215,MH3,195.0,Gol,,1900-01-01 03:39:20
216,K2,87.0,Gol,,1900-01-01 00:23:14.700000
217,K1,108.0,Gol,,1900-01-01 00:30:44.400000
218,QD1,67.0,Gol,,1900-01-01 00:51:33.600000
219,MH4,198.0,Gol,,1900-01-01 04:56:42.500000
220,MH1,157.0,Gol,,1900-01-01 04:48:41.100000
221,MH2,38.0,Gol,,1900-01-01 02:57:01.300000
222,SH2,81.0,Gon,,1900-01-01 01:26:02.500000
223,QD2,58.0,Gon,,1900-01-01 00:53:02.300000
224,SH3,174.0,Gon,,1900-01-01 01:40:53.800000
225,K1,33.0,Gon,,1900-01-01 00:21:24.700000
226,K2,111.0,Gon,,1900-01-01 00:26:06.400000
227,SH2,232.0,Gon,,1900-01-01 01:37:59.300000
228,SH3,34.0,Gon,,1900-01-01 01:25:49
229,QD1,35.0,Goo,,1900-01-01 00:46:55.900000
230,QH1,207.0,Gor,,1900-01-01 00:59:03.800000
231,SH1,120.0,Gos,,1900-01-01 01:39:59.300000
232,QH1,134.0,Gos,,1900-01-01 00:46:43.700000
233,SH4,155.0,Gos,,1900-01-01 01:51:27.300000
234,SH1,168.0,Got,,1900-01-01 01:51:09.800000
235,QD2,90.0,Got,,1900-01-01 00:55:58.900000
236,QH3,145.0,Got,,1900-01-01 00:52:46
237,QH1,119.0,Got,,1900-01-01 00:44:58.700000
238,QD2,139.0,Gou,,1900-01-01 00:59:52.400000
239,MD2,50.0,Gou,,1900-01-01 04:05:38.300000
240,K1,69.0,Gou,,1900-01-01 00:24:23.400000
241,K6,53.0,Gou,,1900-01-01 00:29:16.400000
242,SH4,168.0,Gou,,1900-01-01 01:54:02.900000
243,MH4,60.0,Gou,,1900-01-01 03:37:42.200000
244,SH2,166.0,Goy,,1900-01-01 01:33:22
245,QH2,219.0,Goy,,1900-01-01 00:52:33.800000
246,MH3,37.0,Goy,,1900-01-01 03:08:41.600000
247,RH,7.0,Gra,,1900-01-01 00:37:47
248,K3,43.0,Gra,,1900-01-01 00:18:30.600000
249,MD2,18.0,Gra,,1900-01-01 03:31:40
250,SH4,238.0,Gra,,1900-01-01 02:24:44.500000
251,MH2,413.0,Gra,,1900-01-01 04:22:20.900000
252,QH1,35.0,Gra,,1900-01-01 00:39:08.900000
253,SH1,131.0,Gra,,1900-01-01 01:42:31.100000
254,SH2,286.0,Gra,,1900-01-01 01:41:58.200000
255,FH,9.0,Gra,,1900-01-01 01:15:13.200000
256,K10,12.0,Gra,,1900-01-01 00:20:13.900000
257,SH4,29.0,Gra,,1900-01-01 01:32:47.900000
258,SH1,167.0,Gra,,1900-01-01 01:50:24.600000
259,SH3,221.0,Gra,,1900-01-01 01:44:10
260,QH3,13.0,Gra,,1900-01-01 00:38:32.400000
261,SH3,294.0,Gra,,1900-01-01 01:50:27.200000
262,QD3,41.0,Gra,,1900-01-01 00:55:14.400000
263,QH3,162.0,Gra,,1900-01-01 00:55:00.400000
264,MH1,135.0,Gra,,1900-01-01 04:10:57.600000
265,SH3,209.0,Gra,,1900-01-01 01:43:25.800000
266,K2,67.0,Gra,,1900-01-01 00:20:56.800000
267,MH2,392.0,Gra,,1900-01-01 04:10:11.900000
268,SD2,13.0,Gra,,1900-01-01 01:36:49.600000
269,MH2,21.0,Gra,,1900-01-01 02:47:08.700000
270,K9,29.0,Gra,,1900-01-01 00:21:34.100000
271,MH3,6.0,Gra,,1900-01-01 02:49:29.700000
272,K4,60.0,Gre,,1900-01-01 00:19:04.300000
273,SD1,61.0,Gre,,1900-01-01 02:01:03.900000
274,MH2,162.0,Gre,,1900-01-01 03:23:18.600000
275,SH3,11.0,Gre,,1900-01-01 01:19:53.400000
276,RD,18.0,Gre,,1900-01-01 01:00:23.600000
277,RJF,4.0,Gre,,1900-01-01 00:50:36.300000
278,SH4,131.0,Gre,,1900-01-01 01:47:45.900000
279,QH4,93.0,Gre,,1900-01-01 00:58:43.100000
280,MH3,131.0,Gre,,1900-01-01 03:28:50.500000
281,SH2,405.0,Gre,,1900-01-01 01:57:21.300000
282,QH1,132.0,Gre,,1900-01-01 00:46:26.200000
283,QH2,53.0,Gre,,1900-01-01 00:41:15.600000
284,QD3,97.0,Gri,,1900-01-01 01:05:31
285,MH3,241.0,Gri,,1900-01-01 03:47:55.500000
286,SH4,10.0,Gri,,1900-01-01 01:26:59.700000
287,MH3,98.0,Gri,,1900-01-01 03:23:01.300000
288,QD1,23.0,Gri,,1900-01-01 00:45:14.800000
289,QH1,37.0,Gro,,1900-01-01 00:39:12.300000
290,K3,16.0,Gro,,1900-01-01 00:16:57.300000
291,SH4,178.0,Gro,,1900-01-01 01:55:42
292,QD4,31.0,Gro,,1900-01-01 01:08:15.600000
293,MH3,45.0,Gro,,1900-01-01 03:09:56.800000
294,RH,78.0,Gro,,1900-01-01 00:55:29.700000
295,QH2,139.0,Gro,,1900-01-01 00:46:52.300000
296,SD2,134.0,Gro,,1900-01-01 02:19:31.900000
297,K4,51.0,Gro,,1900-01-01 00:18:31.500000
298,SH3,97.0,Gru,,1900-01-01 01:34:07.100000
299,MH2,170.0,Gsc,,1900-01-01 03:24:31.100000
300,SH1,67.0,Guc,,1900-01-01 01:31:22.600000
301,SD1,77.0,Gue,,1900-01-01 02:13:42.900000
302,SH3,62.0,Gue,,1900-01-01 01:29:42.700000
303,SH1,101.0,Gue,,1900-01-01 01:36:19
304,QH3,143.0,Gue,,1900-01-01 00:52:36.600000
305,SD3,92.0,Gue,,1900-01-01 02:08:57.700000
306,K3,80.0,Gue,,1900-01-01 00:20:01.200000
307,SH2,295.0,Gue,,1900-01-01 01:42:38.400000
308,QH1,57.0,Gue,,1900-01-01 00:40:40.600000
309,QD3,47.0,Gue,,1900-01-01 00:56:44.300000
310,SH2,67.0,Gug,,1900-01-01 01:24:40.500000
311,MH3,14.0,Gug,,1900-01-01 02:57:07.300000
312,MH2,17.0,Gug,,1900-01-01 02:45:40.800000
313,SH4,242.0,Gui,,1900-01-01 02:49:48.400000
314,MH4,19.0,Gui,,1900-01-01 03:19:41.900000
315,SH4,14.0,Gui,,1900-01-01 01:28:03.900000
316,SH4,151.0,Gui,,1900-01-01 01:51:02.500000
317,QH4,103.0,Gui,,1900-01-01 01:02:37.500000
318,QH3,191.0,Gui,,1900-01-01 01:00:11.500000
319,K3,19.0,Gui,,1900-01-01 00:17:02.800000
320,QD2,49.0,Gui,,1900-01-01 00:52:23
321,QH3,184.0,Gui,,1900-01-01 00:58:18
322,QH1,166.0,Gui,,1900-01-01 00:49:59.700000
323,QH3,26.0,Gui,,1900-01-01 00:39:56.400000
324,MH3,272.0,Gui,,1900-01-01 03:55:11.500000
325,QH3,79.0,Gui,,1900-01-01 00:47:07.500000
326,K4,10.0,Gui,,1900-01-01 00:15:57.300000
327,MH4,63.0,Gui,,1900-01-01 03:38:11.600000
328,MH4,183.0,Gui,,1900-01-01 04:41:13.500000
329,SH2,293.0,Gui,,1900-01-01 01:42:31.600000
330,SH2,132.0,Gui,,1900-01-01 01:30:47.300000
331,MH4,77.0,Gui,,1900-01-01 03:45:23.900000
332,SD3,5.0,Gui,,1900-01-01 01:30:51.500000
333,MH3,185.0,Gui,,1900-01-01 03:37:41.100000
334,SH3,104.0,Gui,,1900-01-01 01:35:05.400000
335,MH2,166.0,Gui,,1900-01-01 03:23:59.600000
336,QH2,1.0,Gui,,1900-01-01 00:32:34.800000
337,SH4,27.0,Gui,,1900-01-01 01:31:43.900000
338,SH1,70.0,Gui,,1900-01-01 01:31:41.100000
339,SH2,33.0,Gui,,1900-01-01 01:19:55.900000
340,SH2,69.0,Gul,,1900-01-01 01:25:24.400000
341,SH2,103.0,Gum,,1900-01-01 01:28:29.200000
342,MH3,113.0,Gun,,1900-01-01 03:25:37.400000
343,MD4,22.0,Gur,,1900-01-01 04:47:23
344,SH3,337.0,Gur,,1900-01-01 01:56:37.600000
345,MD3,42.0,Gut,,1900-01-01 04:32:31.500000
346,QH3,43.0,Guy,,1900-01-01 00:42:37.500000
347,MH3,339.0,Guy,,1900-01-01 04:14:24.700000
348,SH1,125.0,Guy,,1900-01-01 01:40:30.200000
0,QH2,241.0,Iba,-9223372036854775808,1900-01-01 00:55:33.200000
1,SH1,76.0,Ibb,-9223372036854775808,1900-01-01 01:32:30.700000
2,MH2,77.0,Ibo,-9223372036854775808,1900-01-01 03:06:18
3,MH2,411.0,Ike,-9223372036854775808,1900-01-01 04:21:26.200000
4,RH,127.0,Ile,-9223372036854775808,1900-01-01 01:07:59.500000
5,QD2,3.0,Ili,-9223372036854775808,1900-01-01 00:41:06.100000
6,MH3,328.0,Imf,-9223372036854775808,1900-01-01 04:07:49.200000
7,SH3,203.0,Imh,-9223372036854775808,1900-01-01 01:43:06.700000
8,SD2,133.0,Imh,-9223372036854775808,1900-01-01 02:18:56.400000
9,K1,18.0,Imh,-9223372036854775808,1900-01-01 00:20:14.500000
10,SD3,74.0,Imh,-9223372036854775808,1900-01-01 02:00:53.200000
11,K4,36.0,Imh,-9223372036854775808,1900-01-01 00:17:44.400000
12,K2,11.0,Imh,-9223372036854775808,1900-01-01 00:17:36.800000
13,SH3,68.0,Imh,-9223372036854775808,1900-01-01 01:30:37.200000
14,MH3,302.0,Imo,-9223372036854775808,1900-01-01 03:59:42.800000
15,MH3,267.0,Imo,-9223372036854775808,1900-01-01 03:53:56
16,SD1,31.0,In-,-9223372036854775808,1900-01-01 01:49:06.800000
17,MH4,210.0,Ina,-9223372036854775808,1900-01-01 05:37:18
18,QD4,25.0,Ina,-9223372036854775808,1900-01-01 01:02:45.800000
19,SD3,100.0,Inc,-9223372036854775808,1900-01-01 02:15:53.600000
20,SD3,94.0,Inc,-9223372036854775808,1900-01-01 02:09:51.600000
21,SD2,14.0,Ing,-9223372036854775808,1900-01-01 01:37:00.900000
22,MH1,115.0,Inv,-9223372036854775808,1900-01-01 03:57:41.100000
23,MH1,63.0,Iqu,-9223372036854775808,1900-01-01 03:31:30.900000
24,SD3,23.0,Isc,-9223372036854775808,1900-01-01 01:46:43.100000
25,QH1,51.0,Isc,-9223372036854775808,1900-01-01 00:40:17.300000
26,K2,37.0,Ise,-9223372036854775808,1900-01-01 00:19:08.100000
27,MH2,303.0,Ise,-9223372036854775808,1900-01-01 03:46:10.900000
28,K4,2.0,Ise,-9223372036854775808,1900-01-01 00:14:30.900000
29,QH4,104.0,Isg,-9223372036854775808,1900-01-01 01:02:50.800000
30,SH4,1.0,Isl,-9223372036854775808,1900-01-01 01:19:28.600000
31,SD3,24.0,Isl,-9223372036854775808,1900-01-01 01:47:09
0,QH2,119.0,D'A,,1900-01-01 00:45:40.700000
1,SH2,290.0,D'A,,1900-01-01 01:42:11.400000
2,SH3,280.0,D'A,,1900-01-01 01:49:11.100000
3,SH1,121.0,D'A,,1900-01-01 01:40:01.200000
4,MH1,80.0,D'O,,1900-01-01 03:39:03.200000
5,K6,23.0,Da,,1900-01-01 00:22:36.500000
6,SH3,86.0,Da,,1900-01-01 01:32:40.700000
7,SH2,158.0,Da,,1900-01-01 01:32:53.100000
8,SD3,35.0,Da,,1900-01-01 01:50:07.700000
9,QD2,188.0,Da,,1900-01-01 01:12:47.600000
10,MH2,233.0,Dab,,1900-01-01 03:34:04.600000
11,QH2,75.0,Dab,,1900-01-01 00:43:08.200000
12,SH2,177.0,Dae,,1900-01-01 01:34:02.500000
13,SH2,64.0,Dah,,1900-01-01 01:24:26.900000
14,K3,24.0,Dah,,1900-01-01 00:17:36.800000
15,MH1,29.0,Dah,,1900-01-01 03:06:30.300000
16,QD1,133.0,Dal,,1900-01-01 01:02:20.400000
17,MH3,182.0,Dal,,1900-01-01 03:37:26.600000
18,SH3,94.0,Dam,,1900-01-01 01:33:58.900000
19,SH2,458.0,Dam,,1900-01-01 02:37:52.800000
20,K3,107.0,Dam,,1900-01-01 00:23:18.200000
21,QH1,195.0,Dan,,1900-01-01 00:54:14.300000
22,SH3,71.0,Dan,,1900-01-01 01:31:16.400000
23,SD3,65.0,Dar,,1900-01-01 01:58:19.800000
24,SH3,93.0,Dar,,1900-01-01 01:33:51.600000
25,SH2,383.0,Dar,,1900-01-01 01:54:26.300000
26,K4,28.0,Das,,1900-01-01 00:17:13.400000
27,SH3,245.0,Dau,,1900-01-01 01:45:59.300000
28,MH4,37.0,Dav,,1900-01-01 03:30:30.700000
29,K4,18.0,Dav,,1900-01-01 00:16:44.200000
